ts,x,y,z,rx,ry,rz,rw
63755672388672,-0.1840695,0.05556893,-0.05968916,-0.0003728495,0.0359182,-0.006530071,0.9993334
63755672388686,-0.1849319,0.05502284,-0.06372195,-0.001300943,0.03670239,-0.006481568,0.9993044
63755672388700,-0.1857618,0.05448377,-0.0675323,-0.00242433,0.03734434,-0.00628283,0.9992798
63755672388714,-0.1866218,0.05397022,-0.071448,-0.003461998,0.03783807,-0.006256793,0.9992583
63755672388728,-0.1873492,0.0535121,-0.07473427,-0.004295892,0.03825514,-0.006094982,0.9992402
63755672388742,-0.1882617,0.05286801,-0.07902166,-0.005195359,0.03874437,-0.005829024,0.9992186
63755672388756,-0.189046,0.05236602,-0.08293253,-0.005879038,0.03907334,-0.005477458,0.999204
63755672388769,-0.1896971,0.05187511,-0.08622235,-0.006661659,0.03937332,-0.004958205,0.9991901
63755672388784,-0.1904885,0.0513283,-0.09012479,-0.007751419,0.03966956,-0.004163919,0.9991741
63755672388798,-0.1912447,0.05085158,-0.09382671,-0.009114346,0.03995138,-0.003061958,0.9991554
63755672388812,-0.1918702,0.05052257,-0.0968467,-0.01063651,0.04019766,-0.00257804,0.9991318
63755672388826,-0.1926311,0.0503068,-0.100742,-0.01239095,0.04032626,-0.002497735,0.9991066
63755672388839,-0.1932926,0.05017769,-0.1043352,-0.0146078,0.04046662,-0.002562192,0.9990708
63755672388853,-0.1939136,0.05010974,-0.1078267,-0.01697268,0.04066985,-0.002587575,0.9990251
63755672388867,-0.1944194,0.04996467,-0.110768,-0.01930392,0.04080058,-0.002346332,0.9989781
63755672388880,-0.1949328,0.04967415,-0.1139067,-0.02148035,0.0409958,-0.001788805,0.9989268
63755672388895,-0.1953406,0.04938233,-0.1165455,-0.02283082,0.04109504,-0.001048843,0.9988938
63755672388909,-0.1957576,0.04913306,-0.1192679,-0.02423265,0.04120551,-0.0005125297,0.9988567
63755672388922,-0.1960565,0.04896176,-0.1213878,-0.0254983,0.04132991,-0.0001500856,0.9988201
63755672388937,-0.1963296,0.04876292,-0.1235584,-0.02672669,0.04142502,0.0001550727,0.9987841
63755672388951,-0.1964797,0.04862607,-0.1249084,-0.0274135,0.04143184,0.0002929896,0.9987652
63755672388964,-0.1965902,0.04859185,-0.1263644,-0.02825931,0.0413785,5.513184E-05,0.9987438
63755672388978,-0.1966631,0.0484544,-0.1283666,-0.02950431,0.04127676,-0.0001718294,0.998712
63755672388992,-0.196612,0.04825497,-0.1295165,-0.02987375,0.04122975,-0.0003228151,0.9987029
63755672389006,-0.1964679,0.04805124,-0.1302668,-0.02977727,0.04118947,-0.0003260336,0.9987075
63755672389020,-0.1962105,0.04784536,-0.1309713,-0.02932319,0.04134161,-0.0005128707,0.9987146
63755672389033,-0.1959461,0.04777491,-0.1313207,-0.02872675,0.04150007,-0.0007202725,0.9987252
63755672389047,-0.195587,0.04776478,-0.1315417,-0.02824169,0.04163347,-0.0006117363,0.9987336
63755672389061,-0.1952009,0.04789376,-0.1314909,-0.02828082,0.04177168,-0.0005019667,0.9987267
63755672389075,-0.1947459,0.0480634,-0.1313449,-0.02851875,0.04186172,-0.0001675803,0.9987163
63755672389089,-0.1944357,0.04821789,-0.1311416,-0.02885758,0.04201926,-2.815766E-05,0.9987
63755672389103,-0.1937585,0.04857779,-0.1304374,-0.02970445,0.04229915,4.825008E-05,0.9986633
63755672389117,-0.1933908,0.0487721,-0.1300102,-0.02986697,0.04251212,-0.0003729243,0.9986494
63755672389131,-0.1926215,0.04912007,-0.1289491,-0.0295707,0.043238,-0.002006973,0.9986251
63755672389145,-0.1922005,0.0493319,-0.1283419,-0.02917664,0.04369193,-0.002965367,0.9986145
63755672389159,-0.191396,0.04983199,-0.1268747,-0.02871717,0.04503637,-0.00476318,0.9985611
63755672389173,-0.1910173,0.05010021,-0.1261265,-0.02879428,0.04575954,-0.005514262,0.9985222
63755672389187,-0.1902988,0.05063963,-0.1246342,-0.02892904,0.04711721,-0.00667658,0.9984481
63755672389201,-0.1893229,0.05114949,-0.1220242,-0.02934728,0.04912644,-0.008250027,0.9983273
